path,name,utc_ctime_estimate,utc_modified_time_estimate,utc_accessed_time_estimate,megabytes,extension,type
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_125231.mp4,20220315_125231.mp4,2024-12-13 12:21:41.149132013+00:00,2022-03-15 16:52:36+00:00,2024-12-14 08:57:29.825317383+00:00,42.368176,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_125813.mp4,20220315_125813.mp4,2024-12-13 12:21:41.602640390+00:00,2022-03-15 16:58:20+00:00,2024-12-14 08:57:29.369705439+00:00,62.095643,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_131700.mp4,20220315_131700.mp4,2024-12-13 12:21:41.867100+00:00,2022-03-15 17:17:04+00:00,2024-12-14 08:57:24.270962715+00:00,37.092298,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_140455.mp4,20220315_140455.mp4,2024-12-13 12:21:42.099241495+00:00,2022-03-15 18:05:00+00:00,2024-12-14 08:57:23.701848745+00:00,35.035145,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_142236.mp4,20220315_142236.mp4,2024-12-13 12:21:42.765102148+00:00,2022-03-15 18:22:47+00:00,2024-12-14 08:57:23.157612801+00:00,98.36127,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_142258.mp4,20220315_142258.mp4,2024-12-13 12:21:43.008049964+00:00,2022-03-15 18:23:03+00:00,2024-12-14 08:57:22.994455099+00:00,35.416006,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_144201.mp4,20220315_144201.mp4,2024-12-13 12:21:43.524233340+00:00,2022-03-15 18:42:10+00:00,2024-12-14 08:57:22.286331892+00:00,76.344971,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_145118.mp4,20220315_145118.mp4,2024-12-13 12:21:43.712285519+00:00,2022-03-15 18:51:22+00:00,2024-12-14 08:57:22.152113914+00:00,28.744958,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_145130.mp4,20220315_145130.mp4,2024-12-13 12:21:44.204856634+00:00,2022-03-15 18:51:38+00:00,2024-12-14 08:57:21.832741499+00:00,72.162421,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150320.mp4,20220315_150320.mp4,2024-12-13 12:21:44.452970505+00:00,2022-03-15 19:03:24+00:00,2024-12-14 08:57:20.375835896+00:00,36.346156,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150349.mp4,20220315_150349.mp4,2024-12-13 12:21:44.729815245+00:00,2022-03-15 19:03:54+00:00,2024-12-14 08:57:20.539472103+00:00,41.496842,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150404.mp4,20220315_150404.mp4,2024-12-13 12:21:45.079376459+00:00,2022-03-15 19:04:10+00:00,2024-12-14 08:57:20.145539999+00:00,51.263282,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150413.mp4,20220315_150413.mp4,2024-12-13 12:21:45.491271734+00:00,2022-03-15 19:04:20+00:00,2024-12-14 08:57:20.730074883+00:00,60.823233,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150438.mp4,20220315_150438.mp4,2024-12-13 12:21:45.801345348+00:00,2022-03-15 19:04:44+00:00,2024-12-14 08:57:21.100428104+00:00,45.915302,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150500.mp4,20220315_150500.mp4,2024-12-13 12:21:47.531524897+00:00,2022-03-15 19:05:25+00:00,2024-12-14 08:57:18.939107895+00:00,231.40186,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_151256.mp4,20220315_151256.mp4,2024-12-13 12:21:47.902384758+00:00,2022-03-15 19:13:02+00:00,2024-12-14 08:57:21.301956892+00:00,50.819774,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_153808.mp4,20220315_153808.mp4,2024-12-13 12:21:48.732069016+00:00,2022-03-15 19:38:15+00:00,2024-12-14 08:57:15.482195139+00:00,61.090439,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154321.mp4,20220315_154321.mp4,2024-12-13 12:21:49.252188206+00:00,2022-03-15 19:43:29+00:00,2024-12-14 08:57:16.038590193+00:00,70.998824,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154401.mp4,20220315_154401.mp4,2024-12-13 12:21:49.601076603+00:00,2022-03-15 19:44:06+00:00,2024-12-14 08:57:16.580979824+00:00,46.922482,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154532.mp4,20220315_154532.mp4,2024-12-13 12:21:50.444922209+00:00,2022-03-15 19:45:44+00:00,2024-12-14 08:57:16.931626320+00:00,115.321738,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154556.mp4,20220315_154556.mp4,2024-12-13 12:21:50.913619518+00:00,2022-03-15 19:46:04+00:00,2024-12-14 08:57:17.440419197+00:00,65.149037,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154747.mp4,20220315_154747.mp4,2024-12-13 12:21:51.205096483+00:00,2022-03-15 19:47:52+00:00,2024-12-14 08:57:15.830054522+00:00,44.49789,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155027.mp4,20220315_155027.mp4,2024-12-13 12:21:51.336312056+00:00,2022-03-15 19:50:30+00:00,2024-12-14 08:57:13.489455700+00:00,21.29187,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155048.mp4,20220315_155048.mp4,2024-12-13 12:21:51.582400084+00:00,2022-03-15 19:50:53+00:00,2024-12-14 08:57:13.590409994+00:00,37.381329,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155216.mp4,20220315_155216.mp4,2024-12-13 12:21:51.902476311+00:00,2022-03-15 19:52:22+00:00,2024-12-14 08:57:14.053450584+00:00,45.200407,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155421.mp4,20220315_155421.mp4,2024-12-13 12:21:52.228977203+00:00,2022-03-15 19:54:27+00:00,2024-12-14 08:57:13.817251682+00:00,51.003113,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_160937.mp4,20220315_160937.mp4,2024-12-13 12:21:52.571761131+00:00,2022-03-15 20:09:43+00:00,2024-12-14 08:57:12.515391111+00:00,52.350411,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_161152.mp4,20220315_161152.mp4,2024-12-13 12:21:52.812707186+00:00,2022-03-15 20:11:57+00:00,2024-12-14 08:57:12.797489166+00:00,38.415245,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162046.mp4,20220315_162046.mp4,2024-12-13 12:21:53.049226999+00:00,2022-03-15 20:20:50+00:00,2024-12-14 08:57:12.967719316+00:00,35.809589,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162055.mp4,20220315_162055.mp4,2024-12-13 12:21:53.313594341+00:00,2022-03-15 20:21:00+00:00,2024-12-14 08:57:12.319724798+00:00,41.107878,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162704.mp4,20220315_162704.mp4,2024-12-13 12:21:53.530699967+00:00,2022-03-15 20:27:09+00:00,2024-12-14 08:57:11.519021273+00:00,33.823656,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162846.mp4,20220315_162846.mp4,2024-12-13 12:21:54.774532080+00:00,2022-03-15 20:29:05+00:00,2024-12-14 08:57:09.982428312+00:00,190.629954,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_091340.mp4,20220313_091340.mp4,2024-12-13 12:19:57.210912466+00:00,2022-03-13 13:13:46+00:00,2024-12-14 08:59:15.519912481+00:00,51.677247,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_103821.mp4,20220313_103821.mp4,2024-12-13 12:20:04.057481289+00:00,2022-03-13 14:38:27+00:00,2024-12-14 08:59:09.263481617+00:00,51.858396,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113220.mp4,20220313_113220.mp4,2024-12-13 12:20:10.457125902+00:00,2022-03-13 15:32:25+00:00,2024-12-14 08:59:02.452651739+00:00,40.291961,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123016.mp4,20220313_123016.mp4,2024-12-13 12:20:16.389583111+00:00,2022-03-13 16:30:20+00:00,2024-12-14 08:58:56.810301065+00:00,37.806577,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130009.mp4,20220313_130009.mp4,2024-12-13 12:20:22.694531918+00:00,2022-03-13 17:00:14+00:00,2024-12-14 08:58:51.147516727+00:00,39.16669,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_155044.mp4,20220313_155044.mp4,2024-12-13 12:20:29.406705618+00:00,2022-03-13 19:50:52+00:00,2024-12-14 08:58:41.593463182+00:00,64.599127,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_172955.mp4,20220313_172955.mp4,2024-12-13 12:20:36.893546820+00:00,2022-03-13 21:30:07+00:00,2024-12-14 08:58:34.087901115+00:00,119.220443,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_213706.mp4,20220313_213706.mp4,2024-12-13 12:20:43.951103926+00:00,2022-03-14 01:37:13+00:00,2024-12-14 08:58:26.772948980+00:00,62.130287,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_085309.mp4,20220314_085309.mp4,2024-12-13 12:20:52.422747612+00:00,2022-03-14 12:53:20+00:00,2024-12-14 08:58:21.618289232+00:00,101.646925,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_100804.mp4,20220314_100804.mp4,2024-12-13 12:21:00.119210243+00:00,2022-03-14 14:08:09+00:00,2024-12-14 08:58:09.763509989+00:00,42.644633,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_104611.mp4,20220314_104611.mp4,2024-12-13 12:21:07.533511162+00:00,2022-03-14 14:46:17+00:00,2024-12-14 08:58:01.592927933+00:00,53.983875,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_130327.mp4,20220314_130327.mp4,2024-12-13 12:21:18.766416311+00:00,2022-03-14 17:03:34+00:00,2024-12-14 08:57:54.003066778+00:00,58.337655,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215250.mp4,20220314_215250.mp4,2024-12-13 12:21:24.970859766+00:00,2022-03-15 01:52:55+00:00,2024-12-14 08:57:48.015444756+00:00,44.365927,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_225607.mp4,20220314_225607.mp4,2024-12-13 12:21:31.731272936+00:00,2022-03-15 02:56:17+00:00,2024-12-14 08:57:39.917281151+00:00,85.857823,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_113503.mp4,20220315_113503.mp4,2024-12-13 12:21:40.851940393+00:00,2022-03-15 15:35:14+00:00,2024-12-14 08:57:31.897261381+00:00,106.050539,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162926.mp4,20220315_162926.mp4,2024-12-13 12:21:56.203753710+00:00,2022-03-15 20:29:40+00:00,2024-12-14 08:57:10.914952517+00:00,135.508398,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_163002.mp4,20220315_163002.mp4,2024-12-13 12:21:56.645758390+00:00,2022-03-15 20:30:10+00:00,2024-12-14 08:57:09.620239735+00:00,62.092494,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_164336.mp4,20220315_164336.mp4,2024-12-13 12:21:58.797966242+00:00,2022-03-15 20:44:06+00:00,2024-12-14 08:57:07.639117718+00:00,298.23993,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_170552.mp4,20220315_170552.mp4,2024-12-13 12:21:59.377218962+00:00,2022-03-15 21:06:00+00:00,2024-12-14 08:57:06.938043833+00:00,80.198117,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_170713.mp4,20220315_170713.mp4,2024-12-13 12:22:00.613730669+00:00,2022-03-15 21:07:33+00:00,2024-12-14 08:57:06.056861877+00:00,186.698711,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_173351.mp4,20220315_173351.mp4,2024-12-13 12:22:01.248833418+00:00,2022-03-15 21:34:02+00:00,2024-12-14 08:57:03.805279970+00:00,97.010069,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_173721.mp4,20220315_173721.mp4,2024-12-13 12:22:02.001136065+00:00,2022-03-15 21:37:34+00:00,2024-12-14 08:57:04.510460614+00:00,113.801384,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_174113.mp4,20220315_174113.mp4,2024-12-13 12:22:02.449681759+00:00,2022-03-15 21:41:21+00:00,2024-12-14 08:57:04.221644163+00:00,67.830967,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_174541.mp4,20220315_174541.mp4,2024-12-13 12:22:03.353573084+00:00,2022-03-15 21:45:55+00:00,2024-12-14 08:57:05.056784868+00:00,136.85249,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_181131.mp4,20220315_181131.mp4,2024-12-13 12:22:03.698061705+00:00,2022-03-15 22:11:36+00:00,2024-12-14 08:57:00.865448952+00:00,49.829929,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185743.mp4,20220315_185743.mp4,2024-12-13 12:22:04.009310961+00:00,2022-03-15 22:57:48+00:00,2024-12-14 08:57:00.341645241+00:00,43.777065,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185751.mp4,20220315_185751.mp4,2024-12-13 12:22:04.305038214+00:00,2022-03-15 22:57:56+00:00,2024-12-14 08:57:00.539735317+00:00,41.369915,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185812.mp4,20220315_185812.mp4,2024-12-13 12:22:04.853381395+00:00,2022-03-15 22:58:20+00:00,2024-12-14 08:56:59.834225893+00:00,76.557708,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185957.mp4,20220315_185957.mp4,2024-12-13 12:22:05.111780643+00:00,2022-03-15 23:00:02+00:00,2024-12-14 08:57:00.172573328+00:00,36.403595,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_190215.mp4,20220315_190215.mp4,2024-12-13 12:22:05.594650507+00:00,2022-03-15 23:02:23+00:00,2024-12-14 08:56:58.816531897+00:00,68.413759,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_190310.mp4,20220315_190310.mp4,2024-12-13 12:22:05.829450369+00:00,2022-03-15 23:03:14+00:00,2024-12-14 08:56:59.132419109+00:00,31.07987,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_212619.mp4,20220315_212619.mp4,2024-12-13 12:22:06.598553181+00:00,2022-03-16 01:26:26+00:00,2024-12-14 08:56:57.507003306+00:00,62.030181,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_213701.mp4,20220315_213701.mp4,2024-12-13 12:22:07.201077938+00:00,2022-03-16 01:37:11+00:00,2024-12-14 08:56:57.865554333+00:00,84.263985,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_221325.mp4,20220315_221325.mp4,2024-12-13 12:22:07.624810934+00:00,2022-03-16 02:13:32+00:00,2024-12-14 08:56:57.024446487+00:00,60.087267,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_222928.mp4,20220315_222928.mp4,2024-12-13 12:22:08.791030407+00:00,2022-03-16 02:29:46+00:00,2024-12-14 08:56:56.232235193+00:00,163.270803,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_223609.mp4,20220315_223609.mp4,2024-12-13 12:22:09.268850803+00:00,2022-03-16 02:36:17+00:00,2024-12-14 08:56:55.616737604+00:00,68.795138,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_230931.mp4,20220315_230931.mp4,2024-12-13 12:22:09.666321754+00:00,2022-03-16 03:09:38+00:00,2024-12-14 08:56:55.068920374+00:00,56.3784,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_231009.mp4,20220315_231009.mp4,2024-12-13 12:22:10.309436083+00:00,2022-03-16 03:10:19+00:00,2024-12-14 08:56:54.214740992+00:00,92.86434,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_231937.mp4,20220315_231937.mp4,2024-12-13 12:22:10.922093391+00:00,2022-03-16 03:19:47+00:00,2024-12-14 08:56:54.629999399+00:00,83.127926,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_232800.mp4,20220315_232800.mp4,2024-12-13 12:22:11.421763182+00:00,2022-03-16 03:28:08+00:00,2024-12-14 08:56:53.078380823+00:00,71.104891,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_232819.mp4,20220315_232819.mp4,2024-12-13 12:22:11.846466064+00:00,2022-03-16 03:28:26+00:00,2024-12-14 08:56:53.398881674+00:00,61.117232,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_232908.mp4,20220315_232908.mp4,2024-12-13 12:22:12.186609745+00:00,2022-03-16 03:29:14+00:00,2024-12-14 08:56:53.665035009+00:00,48.048793,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091832.mp4,20220316_091832.mp4,2024-12-13 12:22:12.467454195+00:00,2022-03-16 13:18:37+00:00,2024-12-14 08:56:52.586592197+00:00,40.748492,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091839.mp4,20220316_091839.mp4,2024-12-13 12:22:12.716801882+00:00,2022-03-16 13:18:44+00:00,2024-12-14 08:56:51.514065503+00:00,35.154831,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091849.mp4,20220316_091849.mp4,2024-12-13 12:22:13.197046041+00:00,2022-03-16 13:18:57+00:00,2024-12-14 08:56:51.676140070+00:00,67.944805,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_092557.mp4,20220316_092557.mp4,2024-12-13 12:22:13.489462137+00:00,2022-03-16 13:26:02+00:00,2024-12-14 08:56:51.327939987+00:00,40.502555,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_092820.mp4,20220316_092820.mp4,2024-12-13 12:22:14.100426912+00:00,2022-03-16 13:28:30+00:00,2024-12-14 08:56:52.204506636+00:00,85.452726,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_104024.mp4,20220316_104024.mp4,2024-12-13 12:22:14.595066309+00:00,2022-03-16 14:40:29+00:00,2024-12-14 08:56:50.564880610+00:00,35.473613,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_104124.mp4,20220316_104124.mp4,2024-12-13 12:22:14.844857454+00:00,2022-03-16 14:41:28+00:00,2024-12-14 08:56:50.404869795+00:00,34.799123,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110317.mp4,20220316_110317.mp4,2024-12-13 12:22:15.291405916+00:00,2022-03-16 15:03:25+00:00,2024-12-14 08:56:48.986178875+00:00,62.216192,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110418.mp4,20220316_110418.mp4,2024-12-13 12:22:15.714958668+00:00,2022-03-16 15:04:25+00:00,2024-12-14 08:56:49.278692007+00:00,59.333875,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110429.mp4,20220316_110429.mp4,2024-12-13 12:22:15.897887230+00:00,2022-03-16 15:04:32+00:00,2024-12-14 08:56:48.894311428+00:00,21.225417,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110437.mp4,20220316_110437.mp4,2024-12-13 12:22:16.425498486+00:00,2022-03-16 15:04:46+00:00,2024-12-14 08:56:49.549246311+00:00,75.869619,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_111804.mp4,20220316_111804.mp4,2024-12-13 12:22:16.664210081+00:00,2022-03-16 15:18:08+00:00,2024-12-14 08:56:49.982919216+00:00,33.529631,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_112356.mp4,20220316_112356.mp4,2024-12-13 12:22:16.936522722+00:00,2022-03-16 15:24:01+00:00,2024-12-14 08:56:47.288383722+00:00,39.378215,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_112427.mp4,20220316_112427.mp4,2024-12-13 12:22:17.771977901+00:00,2022-03-16 15:24:40+00:00,2024-12-14 08:56:47.864151716+00:00,119.904634,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_112933.mp4,20220316_112933.mp4,2024-12-13 12:22:18.243796825+00:00,2022-03-16 15:29:41+00:00,2024-12-14 08:56:47.468171358+00:00,67.521167,mp4,clip
