path,name,utc_ctime_estimate,utc_modified_time_estimate,utc_accessed_time_estimate,megabytes,extension,type,raw_location,lat,lon,utc_metadata_creation_time
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_161317.mp4,20220316_161317.mp4,2024-12-13 12:22:30.339994431+00:00,2022-03-16 20:13:24+00:00,2024-12-14 08:56:26.281579494+00:00,62.347225,mp4,clip,+32.0770+034.7662/,32.077,34.7662,2022-03-16 14:13:24+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_163514.mp4,20220316_163514.mp4,2024-12-13 12:22:30.759753704+00:00,2022-03-16 20:35:21+00:00,2024-12-14 08:56:25.267728089+00:00,60.447215,mp4,clip,+32.0813+034.7682/,32.0813,34.7682,2022-03-16 14:35:21+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_163613.mp4,20220316_163613.mp4,2024-12-13 12:22:31.213407993+00:00,2022-03-16 20:36:20+00:00,2024-12-14 08:56:24.981712341+00:00,63.57854,mp4,clip,+32.0813+034.7682/,32.0813,34.7682,2022-03-16 14:36:20+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_164233.mp4,20220316_164233.mp4,2024-12-13 12:22:31.543057203+00:00,2022-03-16 20:42:39+00:00,2024-12-14 08:56:24.769660711+00:00,46.502872,mp4,clip,+32.0810+034.7681/,32.081,34.7681,2022-03-16 14:42:39+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_164247.mp4,20220316_164247.mp4,2024-12-13 12:22:31.816853285+00:00,2022-03-16 20:42:52+00:00,2024-12-14 08:56:24.071040630+00:00,39.92745,mp4,clip,+32.0810+034.7681/,32.081,34.7681,2022-03-16 14:42:52+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_164255.mp4,20220316_164255.mp4,2024-12-13 12:22:32.518962383+00:00,2022-03-16 20:43:06+00:00,2024-12-14 08:56:24.257668018+00:00,98.317515,mp4,clip,+32.0810+034.7681/,32.081,34.7681,2022-03-16 14:43:06+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_164308.mp4,20220316_164308.mp4,2024-12-13 12:22:32.830203295+00:00,2022-03-16 20:43:13+00:00,2024-12-14 08:56:23.880478621+00:00,41.324258,mp4,clip,+32.0810+034.7681/,32.081,34.7681,2022-03-16 14:43:13+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_164315.mp4,20220316_164315.mp4,2024-12-13 12:22:33.102979422+00:00,2022-03-16 20:43:20+00:00,2024-12-14 08:56:25.536016940+00:00,35.310964,mp4,clip,+32.0810+034.7681/,32.081,34.7681,2022-03-16 14:43:20+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_173312.mp4,20220316_173312.mp4,2024-12-13 12:22:33.520228863+00:00,2022-03-16 21:33:19+00:00,2024-12-14 08:56:22.837560415+00:00,55.570649,mp4,clip,+32.0800+034.7683/,32.08,34.7683,2022-03-16 15:33:19+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_174004.mp4,20220316_174004.mp4,2024-12-13 12:22:33.956914663+00:00,2022-03-16 21:40:09+00:00,2024-12-14 08:56:22.603966236+00:00,37.614187,mp4,clip,+32.0797+034.7737/,32.0797,34.7737,2022-03-16 15:40:09+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_174253.mp4,20220316_174253.mp4,2024-12-13 12:22:34.241619349+00:00,2022-03-16 21:42:58+00:00,2024-12-14 08:56:23.086177111+00:00,37.161909,mp4,clip,+32.0779+034.7744/,32.0779,34.7744,2022-03-16 15:42:58+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_175217.mp4,20220316_175217.mp4,2024-12-13 12:22:34.515056372+00:00,2022-03-16 21:52:22+00:00,2024-12-14 08:56:21.943975687+00:00,36.81345,mp4,clip,+32.0749+034.7751/,32.0749,34.7751,2022-03-16 15:52:22+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_185655.mp4,20220316_185655.mp4,2024-12-13 12:22:34.936043739+00:00,2022-03-16 22:57:02+00:00,2024-12-14 08:56:21.542610168+00:00,56.105147,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 16:57:02+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_190002.mp4,20220316_190002.mp4,2024-12-13 12:22:35.350832939+00:00,2022-03-16 23:00:08+00:00,2024-12-14 08:56:21.284441710+00:00,55.107742,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 17:00:08+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220316_191936.jpg,20220316_191936.jpg,2024-12-13 02:07:08.087573051+00:00,2022-03-16 23:19:44+00:00,2024-12-14 08:56:19.092171192+00:00,2.98106,jpg,pic,0,32.0617238,34.7733393,2022-03-16 17:19:37+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_192421.mp4,20220316_192421.mp4,2024-12-13 12:22:37.003639936+00:00,2022-03-16 23:24:27+00:00,2024-12-14 08:56:19.532113075+00:00,53.704714,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 17:24:27+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_192735.mp4,20220316_192735.mp4,2024-12-13 12:22:37.396326303+00:00,2022-03-16 23:27:41+00:00,2024-12-14 08:56:20.429186821+00:00,52.163271,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 17:27:41+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_192752.mp4,20220316_192752.mp4,2024-12-13 12:22:38.127098322+00:00,2022-03-16 23:28:04+00:00,2024-12-14 08:56:19.846720219+00:00,105.573637,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 17:28:04+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_192858.mp4,20220316_192858.mp4,2024-12-13 12:22:38.384023905+00:00,2022-03-16 23:29:02+00:00,2024-12-14 08:56:18.855392933+00:00,36.847936,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 17:29:02+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_203155.mp4,20220316_203155.mp4,2024-12-13 12:22:40.388877392+00:00,2022-03-17 00:32:11+00:00,2024-12-14 08:56:17.376614809+00:00,154.0493,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 18:32:11+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_203425.mp4,20220316_203425.mp4,2024-12-13 12:22:40.777034283+00:00,2022-03-17 00:34:31+00:00,2024-12-14 08:56:17.121443510+00:00,56.743989,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 18:34:31+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_205229.mp4,20220316_205229.mp4,2024-12-13 12:22:41.056585550+00:00,2022-03-17 00:52:33+00:00,2024-12-14 08:56:15.558894873+00:00,34.993665,mp4,clip,+32.0617+034.7733/,32.0617,34.7733,2022-03-16 18:52:33+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_214640.mp4,20220316_214640.mp4,2024-12-13 12:22:43.279165745+00:00,2022-03-17 01:46:46+00:00,2024-12-14 08:56:13.473451853+00:00,55.200821,mp4,clip,+32.0537+034.7799/,32.0537,34.7799,2022-03-16 19:46:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_221428.mp4,20220316_221428.mp4,2024-12-13 12:22:44.396243811+00:00,2022-03-17 02:14:34+00:00,2024-12-14 08:56:12.444938183+00:00,55.123411,mp4,clip,+32.0539+034.7793/,32.0539,34.7793,2022-03-16 20:14:34+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_100715.mp4,20220317_100715.mp4,2024-12-13 12:22:44.908039808+00:00,2022-03-17 14:07:23+00:00,2024-12-14 08:56:10.874927759+00:00,75.533751,mp4,clip,+32.0812+034.7681/,32.0812,34.7681,2022-03-17 08:07:23+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_101235.mp4,20220317_101235.mp4,2024-12-13 12:22:45.664076090+00:00,2022-03-17 14:12:38+00:00,2024-12-14 08:56:10.301768303+00:00,24.035615,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 08:12:38+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_103359.mp4,20220317_103359.mp4,2024-12-13 12:22:46.083001137+00:00,2022-03-17 14:34:05+00:00,2024-12-14 08:56:09.618404627+00:00,58.446651,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 08:34:05+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_103409.mp4,20220317_103409.mp4,2024-12-13 12:22:46.488322496+00:00,2022-03-17 14:34:16+00:00,2024-12-14 08:56:09.194260597+00:00,54.862176,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 08:34:16+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_115326.mp4,20220317_115326.mp4,2024-12-13 12:22:47.000424385+00:00,2022-03-17 15:53:30+00:00,2024-12-14 08:56:08.796151161+00:00,30.448186,mp4,clip,+32.0798+034.7723/,32.0798,34.7723,2022-03-17 09:53:30+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_115710.mp4,20220317_115710.mp4,2024-12-13 12:22:47.460987568+00:00,2022-03-17 15:57:17+00:00,2024-12-14 08:56:08.225350380+00:00,62.341768,mp4,clip,+32.0788+034.7740/,32.0788,34.774,2022-03-17 09:57:17+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_115939.mp4,20220317_115939.mp4,2024-12-13 12:22:47.872495413+00:00,2022-03-17 15:59:45+00:00,2024-12-14 08:56:08.498309135+00:00,56.052837,mp4,clip,+32.0781+034.7743/,32.0781,34.7743,2022-03-17 09:59:45+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_120513.jpg,20220317_120513.jpg,2024-12-13 02:07:08.106337070+00:00,2022-03-17 16:05:28+00:00,2024-12-14 08:56:07.894142866+00:00,1.912117,jpg,pic,0,32.0753423,34.775736199722225,2022-03-17 10:05:13+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_122706.mp4,20220317_122706.mp4,2024-12-13 12:22:48.189709425+00:00,2022-03-17 16:27:11+00:00,2024-12-14 08:56:07.595715523+00:00,43.288647,mp4,clip,+32.0755+034.7757/,32.0755,34.7757,2022-03-17 10:27:11+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_133753.mp4,20220317_133753.mp4,2024-12-13 12:22:48.451385021+00:00,2022-03-17 17:37:58+00:00,2024-12-14 08:56:07.269587994+00:00,35.719428,mp4,clip,+32.0756+034.7753/,32.0756,34.7753,2022-03-17 11:37:58+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_133809.jpg,20220317_133809.jpg,2024-12-13 02:07:08.117938519+00:00,2022-03-17 17:38:10+00:00,2024-12-14 08:56:06.113968372+00:00,1.857618,jpg,pic,0,32.0748613,34.7751493,2022-03-17 11:38:09+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_133810.jpg,20220317_133810.jpg,2024-12-13 02:07:08.128407954+00:00,2022-03-17 17:38:11+00:00,2024-12-14 08:56:06.066635609+00:00,1.843457,jpg,pic,0,32.0748613,34.7751493,2022-03-17 11:38:11+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_134043.mp4,20220317_134043.mp4,2024-12-13 12:22:48.917124271+00:00,2022-03-17 17:40:51+00:00,2024-12-14 08:56:06.700514793+00:00,63.330318,mp4,clip,+32.0748+034.7759/,32.0748,34.7759,2022-03-17 11:40:51+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_134716.mp4,20220317_134716.mp4,2024-12-13 12:22:49.525998592+00:00,2022-03-17 17:47:19+00:00,2024-12-14 08:56:06.567178249+00:00,18.449119,mp4,clip,+32.0778+034.7740/,32.0778,34.774,2022-03-17 11:47:19+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_140401.mp4,20220317_140401.mp4,2024-12-13 12:22:49.984241247+00:00,2022-03-17 18:04:08+00:00,2024-12-14 08:56:05.474718571+00:00,62.230382,mp4,clip,+32.0824+034.7701/,32.0824,34.7701,2022-03-17 12:04:08+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_140917.mp4,20220317_140917.mp4,2024-12-13 12:22:50.288550138+00:00,2022-03-17 18:09:23+00:00,2024-12-14 08:56:04.775996923+00:00,41.157178,mp4,clip,+32.0823+034.7670/,32.0823,34.767,2022-03-17 12:09:23+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_140931.mp4,20220317_140931.mp4,2024-12-13 12:22:50.704550505+00:00,2022-03-17 18:09:38+00:00,2024-12-14 08:56:03.198529243+00:00,56.701415,mp4,clip,+32.0824+034.7670/,32.0824,34.767,2022-03-17 12:09:38+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_140941.mp4,20220317_140941.mp4,2024-12-13 12:22:51.462491035+00:00,2022-03-17 18:09:53+00:00,2024-12-14 08:56:03.463105679+00:00,114.625284,mp4,clip,+32.0824+034.7670/,32.0824,34.767,2022-03-17 12:09:53+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141005.jpg,20220317_141005.jpg,2024-12-13 02:07:08.135601759+00:00,2022-03-17 18:10:06+00:00,2024-12-14 08:56:02.412124157+00:00,1.402401,jpg,pic,0,32.0823521,34.76699419972222,2022-03-17 12:10:05+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141006.jpg,20220317_141006.jpg,2024-12-13 02:07:08.143259048+00:00,2022-03-17 18:10:07+00:00,2024-12-14 08:56:02.357455015+00:00,1.380762,jpg,pic,0,32.0823521,34.76699419972222,2022-03-17 12:10:06+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141015_01.jpg,20220317_141015_01.jpg,2024-12-13 02:07:08.161773920+00:00,2022-03-17 18:10:24+00:00,2024-12-14 08:56:02.423580885+00:00,1.732662,jpg,pic,0,32.08235211,34.76699424,2022-03-17 12:10:15+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_141015_99.mp4,20220317_141015_99.mp4,2024-12-13 12:22:51.504623413+00:00,2022-03-17 18:10:17+00:00,2024-12-14 08:56:02.468395948+00:00,2.392638,mp4,clip,+32.0824+034.7670/,32.0824,34.767,2022-03-17 12:10:17+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141028.jpg,20220317_141028.jpg,2024-12-13 02:07:08.175523520+00:00,2022-03-17 18:10:30+00:00,2024-12-14 08:56:02.318958521+00:00,1.184794,jpg,pic,0,32.08234769972223,34.7669981,2022-03-17 12:10:28+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141030.jpg,20220317_141030.jpg,2024-12-13 02:07:08.191086769+00:00,2022-03-17 18:10:31+00:00,2024-12-14 08:56:02.224353075+00:00,1.169943,jpg,pic,0,32.08234769972223,34.7669981,2022-03-17 12:10:30+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141032.jpg,20220317_141032.jpg,2024-12-13 02:07:08.207094908+00:00,2022-03-17 18:10:33+00:00,2024-12-14 08:56:02.302230835+00:00,1.211711,jpg,pic,0,32.08234769972223,34.7669981,2022-03-17 12:10:32+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_141038.jpg,20220317_141038.jpg,2024-12-13 02:07:08.214714289+00:00,2022-03-17 18:10:40+00:00,2024-12-14 08:56:02.264019251+00:00,1.258208,jpg,pic,0,32.08234769972223,34.7669981,2022-03-17 12:10:39+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_141347.mp4,20220317_141347.mp4,2024-12-13 12:22:51.925492287+00:00,2022-03-17 18:13:54+00:00,2024-12-14 08:56:04.433329821+00:00,60.744967,mp4,clip,+32.0828+034.7686/,32.0828,34.7686,2022-03-17 12:13:54+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_141808.mp4,20220317_141808.mp4,2024-12-13 12:22:52.184727192+00:00,2022-03-17 18:18:13+00:00,2024-12-14 08:56:04.956751347+00:00,40.202091,mp4,clip,+32.0811+034.7681/,32.0811,34.7681,2022-03-17 12:18:13+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_195914.mp4,20220317_195914.mp4,2024-12-13 12:22:52.531429052+00:00,2022-03-17 17:59:20+00:00,2024-12-14 08:56:05.831346035+00:00,53.031929,mp4,clip,+32.0601+034.7716/,32.0601,34.7716,2022-03-17 17:59:20+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_200901.mp4,20220317_200901.mp4,2024-12-13 12:22:53.145824909+00:00,2022-03-17 18:09:12+00:00,2024-12-14 08:56:04.007572412+00:00,94.869345,mp4,clip,+32.0601+034.7716/,32.0601,34.7716,2022-03-17 18:09:12+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_203651.mp4,20220317_203651.mp4,2024-12-13 12:22:53.400952339+00:00,2022-03-17 18:36:55+00:00,2024-12-14 08:56:02.023602962+00:00,39.415415,mp4,clip,+32.0601+034.7716/,32.0601,34.7716,2022-03-17 18:36:55+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_211408.mp4,20220317_211408.mp4,2024-12-13 12:22:53.563982725+00:00,2022-03-17 19:14:12+00:00,2024-12-14 08:56:01.833485126+00:00,25.197927,mp4,clip,+32.0601+034.7716/,32.0601,34.7716,2022-03-17 19:14:12+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_211424.jpg,20220317_211424.jpg,2024-12-13 02:07:08.222251415+00:00,2022-03-17 19:14:32+00:00,2024-12-14 08:56:01.749463797+00:00,1.391799,jpg,pic,0,32.05992249972222,34.77151349972222,2022-03-17 19:14:26+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220317_212925.jpg,20220317_212925.jpg,2024-12-13 02:07:08.236966133+00:00,2022-03-17 19:29:26+00:00,2024-12-14 08:56:01.695115089+00:00,2.669465,jpg,pic,0,32.060212099999994,34.77150269972222,2022-03-17 19:29:25+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_215712.mp4,20220317_215712.mp4,2024-12-13 12:22:53.628626823+00:00,2022-03-17 19:57:14+00:00,2024-12-14 08:56:00.877164841+00:00,6.647322,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 19:57:14+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_215756.mp4,20220317_215756.mp4,2024-12-13 12:22:53.934661627+00:00,2022-03-17 19:58:01+00:00,2024-12-14 08:56:01.429884672+00:00,46.851089,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 19:58:01+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220317_215805.mp4,20220317_215805.mp4,2024-12-13 12:22:54.369844675+00:00,2022-03-17 19:58:12+00:00,2024-12-14 08:56:01.135197639+00:00,66.533674,mp4,clip,+32.0813+034.7680/,32.0813,34.768,2022-03-17 19:58:12+00:00
